Datetime,Text
2011-11-26 22:36:44+00:00,@nelmapink nao nao o @RonyKidd tava como sempre xD
2011-11-26 22:31:03+00:00,"@nelmapink kkkkkkkkkkkkkkkkkkk a gnt soh tava um ""pouquinho"" pior do q la na sua etec =)"
2011-11-26 22:21:50+00:00,"@nelmapink nada constrangedor, garanto =)"
2011-11-26 21:51:46+00:00,@nelmapink pois tenha... nos superamos dessa vez kkkkkk
2011-11-26 21:47:38+00:00,@wesley220294 e vc nem foi neh animal?? xD
2011-11-26 21:47:01+00:00,@nelmapink depois t mostro os videos e as fotos das cagadas xD
2011-11-26 21:38:47+00:00,@Lizzy_Angelis @nelmapink Foi mto legal o/ tbm qria q vcs tivessem ido =(
2011-11-26 21:37:36+00:00,"@Nelmapink eu vi ele, mas se ele ta bem n sei, dei uma joelhada na testa dele 100 querer hdsuahdsua"
2011-11-26 21:32:16+00:00,@nelmapink lembro... e o pior eh q foi logo AQUELA musica q tocamos =( kkkkkk
2011-11-26 21:31:09+00:00,@pitwolinha neh... e a vontade que to d fzr ele está abaixo de zero xD
2011-11-26 21:24:23+00:00,@pitwolinha Trabalho de LTT? OMg tinha ateh esquecido O.O
2011-11-26 20:19:25+00:00,"Aerials, Lonely Day, A day to Remember e Legião Urbana, além de go go dolls ( improvisada xD ). The Crowling detonou hj \o/"
2011-11-26 20:00:47+00:00,A Vizinha do @lukaz006 eh folgada pra carai... 5 horas da tarde n pode fazer um barulhinho... soh pode no natal e no ano novo #lol
2011-11-26 19:47:35+00:00,Festival de Música foi mto loko! Arrasamos! *-*
2011-11-25 22:22:10+00:00,@lukas006 mano vou me atrasar um pouco mas to subindo ja o/
2011-11-25 22:21:22+00:00,Parabens ao @wesley220294 pelo tcc o/ boa mlk
2011-11-25 20:29:38+00:00,Festival d musica amanha *-*
2011-11-25 20:20:13+00:00,@diinosaulo @nelmapink cuidado com as musicas de rapariga kkkkkkkkk ( piada interna xD )
2011-11-25 20:12:35+00:00,Mal sentia minhas maos qdo terminei d descer ateh a satelite com o @lukaz006 e o #indiano levando a bateria... tenho doh dos bateristas o.o
2011-11-25 16:09:37+00:00,O pai compra um robô detector de mentiras que dá tapas nas pessoas quando mentem. Decide testá-lo no jantar.... http://tmblr.co/Z65tjwCOrhBa
2011-11-25 15:02:10+00:00,"Fui assistir o tcc do 3d, soh pra ter uma nocao de como ira funcionar o nosso corredor da morte... estamos ferrados!! o.o"
2011-11-25 14:59:06+00:00,@lizzy_angelis ixi lizzy nao vi nao =(
2011-11-25 14:54:30+00:00,Seguindo @elainee_nasc *-*
2011-11-25 14:49:51+00:00,fui pra escola e to indo pro tecnico de preto sabendo q vai fzr um sol desgracado... #santaburrice
2011-11-24 16:11:52+00:00,Photoset: http://tmblr.co/Z65tjwCM6rHM
2011-11-23 23:12:36+00:00,"Se teve alguem q n sentiu sono na prova teorica de tqe, esse alguem merece um premio '-'"
2011-11-23 23:10:00+00:00,"A @lizzy_angelis falou q eu capotei d sono na prova d tqe, e eu nem tinha notado kkk"
2011-11-23 23:04:12+00:00,41 horas acordado =)
2011-11-23 22:57:00+00:00,"Soh dava eu, a @nelmapink e o @diinosaulo conversando e dando risada no onibus kkkk"
2011-11-23 16:11:37+00:00,Photo: http://tmblr.co/Z65tjwCJCt6Z
2011-11-23 05:37:00+00:00,o/
2011-11-23 04:03:32+00:00,ACABEI! \o/
2011-11-23 03:49:19+00:00,"11/12! Falta soh um!! #PowerCafé ta me ajudando, apesar disso ter quase me matado o.o"
2011-11-23 03:48:09+00:00,@DiinoSaulo to no meu pai
2011-11-23 03:27:29+00:00,Hora do #PowerCafé Θ ̨Θƪ
2011-11-23 03:02:22+00:00,9/12... a tortura ta acabando =)
2011-11-23 03:01:22+00:00,@DiinoSaulo quais? =\
2011-11-23 02:27:14+00:00,7/12 hemerotecas concluidas .-.
2011-11-23 02:22:25+00:00,"@DiinoSaulo blz entao, digitado fica ateh melhor ^^"
2011-11-23 02:16:29+00:00,6/12 hemerotecas concluídas =(
2011-11-23 02:15:50+00:00,"@DiinoSaulo não, acho q eh escrito vei =("
2011-11-23 02:08:28+00:00,Curtindo d+ as músicas da @_samyramos *-*
2011-11-23 00:46:43+00:00,Q tenso tem #karate na #UFABC '-'
2011-11-23 00:40:09+00:00,@Lukaz006 Taí http://www.songsterr.com/ o/
2011-11-23 00:12:33+00:00,Tenso to na frente do pc twitando pelo cel... #MerdaDeNet
2011-11-23 00:08:59+00:00,ALELUIA!! o tcc ta pronto e imprimido!!!!!!
2011-11-23 00:07:42+00:00,@Lukaz006 Kkk vlw vou ver se esse seu power cafe funciona msm!! xD
2011-11-22 22:04:23+00:00,@_samyramos Gadolinio Tungstenio *-*
2011-11-22 22:01:07+00:00,@Lukaz006 Kra como eh q se faz mesmo o power cafe?
2011-11-22 21:58:17+00:00,@_LariGoncalves Ahuahuahua entao nas outras linhas eh soh escrever qualquer coisa e ja era... soh as 10 primeiras linhas vao estar certas xD
2011-11-22 21:28:44+00:00,@_LariGoncalves Aaa ingles eh legal =)
2011-11-22 21:10:31+00:00,@nelmapink best friend *-*
2011-11-22 21:07:29+00:00,@_LariGoncalves Kkkkkkkkkkkkkk nem era vai =(
2011-11-22 20:56:43+00:00,O professor me olhou com uma cara estranha quando eu pedi mais uma folha pra terminar a prova d bpl ahuahuahau
2011-11-22 20:55:21+00:00,@ronykidd animal o/
2011-11-22 16:23:03+00:00,Photo: › opa! http://tmblr.co/Z65tjwCGRK2a
2011-11-21 16:11:09+00:00,"Viver não é igual ""The Sims"". Viver é mais parecido com ""GTA"" http://tmblr.co/Z65tjwCDeV9A"
2011-11-20 23:30:53+00:00,"@DiinoSaulo sei nao mano, espero q seja no 2º bloco, ai da tempo d dar uma revisada"
2011-11-20 23:25:13+00:00,@DiinoSaulo oxidos ateh q passa... agora os sais to boiando legal =S
2011-11-20 23:05:33+00:00,@nelmapink @DiinoSaulo #MelhorGrupo q vai me passar cola duhasudhasu poxa to boiando ateh agora com os sais =(
2011-11-20 17:21:36+00:00,@crazyroslaine q porra eh essa d 11 20? .-.
2011-11-20 16:40:51+00:00,Se n fosse eu pra explicar pro meu irmão ond faz a prova da etec ele taria la na etec d sao mateus mongando achando q ia fzr a prova la .-.
2011-11-20 16:39:06+00:00,@DiinoSaulo Vou colar de vc entao hdsauhdsauhdasu
2011-11-20 16:38:24+00:00,@andrebarison kkkkkkkkkkkkkkkkk eu ri xD esse eh o intuito do background =)
2011-11-20 16:28:14+00:00,Ensaio na csa do @Lukaz006 foi foda! Vamos estourar no festival de música da escola \o/
2011-11-20 16:27:13+00:00,Seguindo minha maezinha² linda @srta_dressa *-*
2011-11-20 16:12:43+00:00,Photo: http://tmblr.co/Z65tjwCAhHM0
2011-11-20 16:02:05+00:00,Porra e ainda tem a rematricula da etec... nem sei o q tem q levar .-.
2011-11-20 15:55:48+00:00,Semana de provas no tecnico + entraga de trabalhos no médio + ensaio pro festival de música = to morto O.O
2011-11-20 15:20:00+00:00,@ca_liima kkkkkkkkkkkkkkkkkkkkkkkk
2011-11-19 16:13:02+00:00,21 de dezembro de 2012 - › Passou o dia e não aconteceu nada: › › No dia seguinte começa a trovejar e chover... http://tmblr.co/Z65tjwC7mX5x
2011-11-18 22:46:16+00:00,"@Lukaz006 esqueço nao mlk, 3 hrs em ponto estarei ai o/"
2011-11-18 22:30:02+00:00,"Eu e o @ca_liima fomos arrastados pra dentro da escola, sendo q nem iria ter aula direito. Deu pra zoar bastante, mas ainda terá vingança!!"
2011-11-18 22:29:06+00:00,Preocupado '-'
2011-11-18 22:24:27+00:00,@crazyroslaine Diz aew preta xD
2011-11-18 16:10:49+00:00,Photo: http://tmblr.co/Z65tjwC55FgY
2011-11-17 16:12:20+00:00,"Cara, você pode ouvir funk, sertanejo, samba, forró, pagode ou qualquer outra coisa, MAS USA A MERDA DO... http://tmblr.co/Z65tjwC2YaFH"
2011-11-16 23:42:07+00:00,"Zoei meu violao, meu capotraste e meu fone, mas ganhei 3 livros de fisica *-* ... seria a lei da troca equivalente?? #ToAssistindoMtoFMA xD"
2011-11-16 23:13:05+00:00,@nelmapink Kkkkkkkkkkk #eTals foi a mais S2
2011-11-16 23:06:12+00:00,@nelmapink Radio/Video *-*
2011-11-16 22:59:59+00:00,Uhul hj n fiz nenhuma cagada no laboratorio ahuahuahua
2011-11-16 22:55:20+00:00,"@Lukaz006 N sei como mas rachei a parte de cima do violao... ainda da pra tocar, mas ficou uma merda =("
2011-11-16 22:54:15+00:00,@Lukaz006
2011-11-16 21:09:20+00:00,@nelmapink S2 e tals... ahuahus
2011-11-16 20:54:41+00:00,Q otimo arrebentei meu violao de vez .-.
2011-11-16 17:25:07+00:00,Riscando o caderno da @nelmapink hahahahahahaaaaaaaaa
2011-11-16 17:23:24+00:00,Aula de tqe com o mister vaca kkkkkkkkkkkkk
2011-11-16 16:06:46+00:00,Photoset: http://tmblr.co/Z65tjwB-xf5X
2011-11-15 20:47:31+00:00,@clayton020 @nelmapink @Lizzy_Angelis disfarça nao preto maldito xD
2011-11-15 20:42:56+00:00,@Lukaz006 aham... achei um guitar pro online *-*
2011-11-15 20:42:03+00:00,@clayton020 @nelmapink @Lizzy_Angelis gotinha qm escreveu isso qdo deixei o cel na sala c o twitter aberto #SeiNão hum
2011-11-15 20:37:55+00:00,@clayton020 @nelmapink @Lizzy_Angelis vc enviou a #no meu nome pra ver se conseguia alguma chance neh?? Sei não mano soh curto mulher kkk
2011-11-15 20:34:18+00:00,"Tocando: ""By the way"" - red hot chili peppers e ""Aerials"" - SOAD ( baixo ) *-*"
2011-11-15 20:31:15+00:00,"@clayton020 @nelmapink @Lizzy_Angelis Gotinha eu sei q vc gosta de mim, mas eu gosto eh d mulher xD"
2011-11-15 20:25:39+00:00,@Lizzy_Angelis @nelmapink @clayton020 =(
2011-11-15 20:23:38+00:00,@Lizzy_Angelis @nelmapink pq vc mencionou vc msm @clayton020 animal?? Θ ̨Θƪ xD
2011-11-15 20:20:05+00:00,Aeeeew consegui fazer a afinação Drop C \o/
2011-11-15 20:17:56+00:00,@RonyKidd #AreYouCrazyBro?
2011-11-15 20:13:33+00:00,@FloOrLeka nao deu pra sair domingo.... maldita chuva =(
2011-11-15 20:11:22+00:00,Θ ̨Θƪ
2011-11-15 20:10:25+00:00,@Lizzy_Angelis @clayton020 @RonyKidd @nelmapink MORRAM! N tem nenhum macho foi a menina q me mandou carta =(
2011-11-15 20:03:02+00:00,@nelmapink @clayton020 '-'
2011-11-15 19:58:29+00:00,@Julianaavanti Kkkkkk demoro!! palhacada eh com a gnt msm ahuahuaha
2011-11-15 19:55:30+00:00,e lembrei... ainda esgano a @nelmapink e o @ronykidd n to #apaixonado nao =(
2011-11-15 19:52:56+00:00,@Julianaavanti demoro eh nozes =) vai gravar la?
2011-11-15 19:42:22+00:00,"@Julianaavanti tem, o ressaca dia 18"
2011-11-15 19:40:08+00:00,@nelmapink Kkkkkk vc sabe q sim amiguinha kkkkkkk
2011-11-15 19:39:16+00:00,@Julianaavanti me diz q vc vai *-*
2011-11-15 19:03:56+00:00,@Julianaavanti Vamos *-* Onde onde onde???? Quando?
2011-11-15 19:01:08+00:00,Bateu uma saudade do povão do técnico .-.
2011-11-15 19:00:40+00:00,Ja chego e tem uma porra de Θ ̨Θƪ nos TTs. .-.
2011-11-15 16:17:03+00:00,Photo: http://tmblr.co/Z65tjwBzFZ-y
2011-11-14 16:20:44+00:00,Photoset: http://tmblr.co/Z65tjwBwVlWM
2011-11-13 19:32:29+00:00,Meu violao ficou foda! vlw @lukaz006 o/
2011-11-13 19:31:33+00:00,Meu violao ficou mto foda!! vlw @Lukas006 o/
2011-11-13 16:07:52+00:00,"Assexual do Mal - No consultório, fim de tarde, o médico dá a péssima notícia: - A senhora tem seis horas de... http://tmblr.co/Z65tjwBtQjdO"
2011-11-13 14:59:17+00:00,@FloOrLeka blz *-* q hrs e ond a gnt se encontra hj?
2011-11-13 14:40:25+00:00,@pitwolinha Ahuahuahua *-*
2011-11-13 14:38:29+00:00,Itapevi ontem foi mto loko o/
2011-11-13 14:31:01+00:00,Nossa me bateu uma preguiça agora .-.
2011-11-13 14:25:47+00:00,seguindo @suuh_whit *-*
2011-11-12 19:07:09+00:00,@FloOrLeka *-*
2011-11-12 19:03:06+00:00,Pracinha de Itapevi molhou .-.
2011-11-12 19:02:44+00:00,@DiinoSaulo @RonyKidd @nelmapink @Lizzy_Angelis @_LariGoncalves @samuninja @Taxinhaaa @pitwolinha nada não só quis mencionar vcs msm xD
2011-11-12 19:00:08+00:00,@Lukaz006 #medo O.O
2011-11-12 16:34:27+00:00,Em Itapevi =)
2011-11-12 16:32:13+00:00,@Lukaz006 foi mal mano d ultima hr fui parar em itapevi c o danilo e o jé =)
2011-11-12 16:13:56+00:00,Photoset: http://tmblr.co/Z65tjwBqTIvf
2011-11-11 23:04:27+00:00,a lembrei... #NaoSouFaDoGotinha animal kkkk @clayton
2011-11-11 23:01:50+00:00,Passei soh pra saber se a @nelmapink ta bem! saindo aq indo tomar banho #fuiz
2011-11-11 22:58:07+00:00,@nelmapink td bem entao seja o q for espero q n aconteça nada d grave =)
2011-11-11 22:54:57+00:00,@FloOrLeka Kkk' demorou entao!! q hrs vc pode ficar na rua domingo?
2011-11-11 22:49:43+00:00,@Diinosaulo @nelmapink tbm to preocupado nelma. aconteceu alguma coisa?? a gnt pode ajudar? =)
2011-11-11 17:25:07+00:00,#soufãdogotinha
2011-11-11 16:22:02+00:00,@Jonathacantidio Faixa preta o/ Parabens pela conquista mlk!!
2011-11-11 16:18:16+00:00,"Oração da Mulher - Querido Deus, Até agora esta tudo bem: - Não fiz fofoca; - Não perdi a paciência; - Não... http://tmblr.co/Z65tjwBnfoM0"
2011-11-11 16:10:27+00:00,@FloOrLeka =(
2011-11-11 15:09:21+00:00,Ta mto quente aq... chaparral de merda .-.
2011-11-11 15:08:00+00:00,@FloOrLeka Vai fzr algo no domingo? qro marcar um role =)
2011-11-11 14:57:21+00:00,Cheguei saindo pro curso o/
2011-11-11 14:48:57+00:00,"@samp_vanessa N se preocupe, nem sei o q eh celibato =)"
2011-11-11 14:47:19+00:00,Sera q consigo tocar aerials amanha na csa do @Lukaz006? '-'
2011-11-11 14:43:56+00:00,É... A @Lizzy_Angelis ganhou... hetalia eh shonen-ai kkkkk'
2011-11-11 14:41:54+00:00,@FloOrLeka Kk' to c saudds =(
2011-11-11 14:38:30+00:00,@samp_vanessa Neh... to me convertendo kkkk'
2011-11-11 14:37:06+00:00,@samp_vanessa Muito... e ainda tenho matematica a tarde toda ainda #PqOMundoNAcabaHoje?
2011-11-11 14:35:25+00:00,"Hj esqueci d trazer meu livro pra ler no onibus, logo agora q ele ta vazio .-."
2011-11-11 14:34:03+00:00,@FloOrLeka Sumida =(
2011-11-11 14:32:37+00:00,dormi 3 aulas hj no medio e provavelmente dormirei na metade da aula de apfq .-.
2011-11-10 17:28:01+00:00,Photo: “Se você tem metas para um ano. Plante arroz Se você tem metas para 10 anos. Plante uma árvore Se... http://tmblr.co/Z65tjwBlCcCf
2011-11-09 23:12:36+00:00,"vou assistir alguma coisa, um anime, desenho, #TomEJerry, sei la =p"
2011-11-09 23:10:20+00:00,@taxinhaa kk vc tbm arrasou!! parabens *-*
2011-11-09 22:32:49+00:00,vou tomar banho #saindo o/
2011-11-09 22:30:14+00:00,"A... @lizzy_angelis , #hetalia nao eh shonen-ai!!!! kkkk"
2011-11-09 22:28:20+00:00,@diinosaulo q mancada xD
2011-11-09 22:26:43+00:00,Acho q vou fzr caligrafia =)
2011-11-09 22:23:29+00:00,"Eu nao escrevi ""reagir"" com ""J""... eh soh o meu ""g"" q eh parecido com um j =("
2011-11-09 22:20:30+00:00,"@Diinosaulo kkkkkkkkkkkkk, e eh ""G de gilberto"" xD"
2011-11-09 22:18:54+00:00,@samuninja e vc animal n foi pro tecnico pq?
2011-11-09 22:17:05+00:00,"Hoje a aula de tqe estava repleta de ""piadas internas"" na aula teorica xD"
2011-11-09 22:16:00+00:00,"@samuninja fui, tava no cel na sala xD"
2011-11-09 17:55:19+00:00,Mew to morrendo d raiva d mim msm agora .-.
2011-11-09 16:04:26+00:00,"A infância é como ser um bêbado. Todos se lembram do que você fez, menos você http://tmblr.co/Z65tjwBiYS-L"
2011-11-08 16:06:11+00:00,Photoset: http://tmblr.co/Z65tjwBfy5s4
2011-11-07 16:05:14+00:00,Photoset: › A imaginação te leva pra um mundo onde você pode ser ou fazer o que você quiser. Falso Príncipe http://tmblr.co/Z65tjwBdI_3M
2011-11-06 15:05:31+00:00,Photo: http://tmblr.co/Z65tjwBaENiH
2011-11-06 10:52:26+00:00,Nobody's here? >.<
2011-11-06 04:37:18+00:00,@isa_beellaa *-*
2011-11-06 04:36:36+00:00,@Taxinhaaa @DiinoSaulo #saindo boa noite pra vcs o/
2011-11-06 04:35:37+00:00,Aff depois dessa queda da net bateu um desanimo .-. #SpeedyDeMerda vou por um gvt logo nessa bagaça
2011-11-06 03:29:14+00:00,@Taxinhaaa @DiinoSaulo kkkkkkkkkkk insonia braba O.o
2011-11-06 03:18:27+00:00,@Taxinhaaa @DiinoSaulo Vão dormir vcs dois '-'
2011-11-06 03:12:32+00:00,Aff maldita buzina pqp
2011-11-06 01:41:13+00:00,'-'
2011-11-05 22:30:32+00:00,Não... #Zeitgeist não é socialista .-.
2011-11-05 22:29:50+00:00,#Zeitgeist é foda... liberta a mente da porra do consumismo
2011-11-05 21:52:29+00:00,internet enjoada .-.
2011-11-05 21:37:20+00:00,@pitwolinha cuidado pra não entrar em fotossintese =D
2011-11-05 21:29:27+00:00,"@pitwolinha 19:28, e somos 2 que não fez nada de útil para a vida =p"
2011-11-05 19:11:15+00:00,@samp_vanessa nvs nenhuma soh esse bando d trabalho q tenho pra fazer e essa preguiça .--.
2011-11-05 19:10:37+00:00,@samp_vanessa não... sou assexual ainda kkkkkkkkk
2011-11-05 19:06:51+00:00,@samp_vanessa tbm to c saudades Y.Y
2011-11-05 19:06:27+00:00,@samp_vanessa kkkkkkkk vou tentar para com a preguiça xD
2011-11-05 19:04:43+00:00,@_samyramos Pior q a net ta sempre chamando de volta pro pc kkkk
2011-11-05 18:57:59+00:00,Preguiça total d fzr a merda dos trabalhos da escola .-.
2011-11-05 15:04:55+00:00,Por que os alunos são obrigados a usar uniforme e os professores não? http://tmblr.co/Z65tjwBXMC84
2011-11-05 13:55:36+00:00,@Lizzy_Angelis vdd ateh esqueci xD. procura no google por ApTuner e baixa ele... o programa eh levinho ^^
2011-11-05 13:48:27+00:00,@Lizzy_Angelis puts ai eh tenso hein &gt
2011-11-05 13:35:19+00:00,@Lizzy_Angelis affe q droga mas pq?? Isso q da ficar assistindo anime na sala ao inves de estudar xD
2011-11-05 13:19:14+00:00,@Lizzy_Angelis eu vi &gt
2011-11-05 13:10:41+00:00,@Lizzy_Angelis kkkkkkkk eu ja comecei copiando matéria de física... #QChato .-.
2011-11-05 02:42:33+00:00,Google+ é a um cátion .0.
2011-11-05 02:06:55+00:00,@Taxinhaaa queijo?? como?
2011-11-05 01:05:29+00:00,@DiinoSaulo @Taxinhaaa Acho mais facil scannear o moranguete xD
2011-11-05 00:52:55+00:00,@Lukaz006 eu vi toh pegando do face do danilo... jaja to passando as do cel tbm \o/
2011-11-05 00:52:01+00:00,@Taxinhaaa @Lizzy_Angelis eu tbm kkkkkkkkkkkkkkkkkkkk
2011-11-05 00:49:26+00:00,"@Taxinhaaa @Lizzy_Angelis Soh nós, químicos, para rirmos de piadas que as pessoas normais não ririam kkkkkkkkkkkkkkkkkkkkkkkk"
2011-11-05 00:48:13+00:00,@_LariGoncalves @DiinoSaulo @_samyramos @Lizzy_Angelis nem tivemos nada soh uns 50 exercicios ja com a resposta pra responder kkkkkkkk
2011-11-05 00:44:53+00:00,@Lukaz006 vou passar ja as q tao no celular pro orkut... nem tem muitas ^^
2011-11-05 00:43:24+00:00,@_LariGoncalves @Lizzy_Angelis @DiinoSaulo @_samyramos eh vdd lari... não falta mais xD
2011-11-05 00:42:17+00:00,@Taxinhaaa @Lizzy_Angelis #MeIntrometendoAgain Você morrerá de Sinuzite se vc contar essa piada de novo dahsuhdsuahdua
2011-11-05 00:34:16+00:00,Voltei o/
2011-11-05 00:10:32+00:00,Ja volto o/
2011-11-05 00:10:01+00:00,@Taxinhaaa @DiinoSaulo Dá o bis pra mim então *-* kkk
2011-11-05 00:07:47+00:00,@Ronykidd BICHA xD
2011-11-05 00:03:37+00:00,@DiinoSaulo hey tbm qro derrubar a @Taxinhaaa kkkkkkkkkkk
2011-11-05 00:01:37+00:00,@RonyKidd @nelmapink EUU????? Para de mentir e se assume lógo porra kkkkkkkkkkkkkkkkkkkkkkkkk
2011-11-04 23:56:41+00:00,@Taxinhaaa @DiinoSaulo @nelmapink @Lizzy_Angelis kkkkkkkkkkkkkkkkkkkkkkkkkk coitada das vaquinhas O.O
2011-11-04 23:53:34+00:00,@RonyKidd @nelmapink eu é que quero?? tem certeza?? #AreYouSeriousBro?
2011-11-04 23:52:49+00:00,Q droga de net caiu de novo .-.
2011-11-04 23:03:40+00:00,@Taxinhaaa @DiinoSaulo @nelmapink imagina dar uma resposta dessas pro prof Daniel xD
2011-11-04 23:02:34+00:00,@RonyKidd kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
2011-11-04 22:55:05+00:00,@RonyKidd kkkkkkkkkkkkkkkkk fato... hj saltou 50 centavos dela n sei como xD
2011-11-04 22:53:36+00:00,@DiinoSaulo olha vc tbm #QDroga
2011-11-04 22:52:34+00:00,"@nelmapink esta sim, achei *-* to passando a limpo agora"
2011-11-04 22:51:47+00:00,@nelmapink @Taxinhaaa aff deem uma olhada nessa resposta #facepalm
2011-11-04 22:50:37+00:00,@Taxinhaaa kkkkkkkkkkk segunda vc me passa então *-*
2011-11-04 22:49:12+00:00,@nelmapink xD
2011-11-04 22:38:06+00:00,@Taxinhaaa Fato... nem sei pq fui pro tecnico hj xD
2011-11-04 22:29:31+00:00,"OMG tenho 26 trabalhos para entregar esse mes... agora são 25 .-. , a @nelmapink fez o de biologia pra mim e pro @RonyKidd xD"
2011-11-04 15:04:49+00:00,"Eu posto, tu posta, ele rebloga, nós reblogamos, vós reblogais, eles reblogam. E todos tiramos notas baixas. http://tmblr.co/Z65tjwBUm3Vj"
2011-11-03 16:41:29+00:00,É comprovado que nós seres humanos já tivemos pelo menos uma pessoa apaixonada por nós. - › MÃAE EU SOU UM... http://tmblr.co/Z65tjwBSEiLM
2011-11-03 02:12:27+00:00,@Taxinhaaa kkkkkk to com preguiça ateh d dormir xD
2011-11-03 02:10:29+00:00,@Taxinhaaa Liga nao se eu deixar vazar NO2 no laboratorio d novo xD
2011-11-03 02:09:40+00:00,@Taxinhaaa dksaopdksaop to sem sonoo... vou acabar zumbizando no tecnico #hj =D
2011-11-03 02:00:35+00:00,@Taxinhaaa vai dormir menina xDD
2011-11-03 02:00:17+00:00,00h00 era pra mim estar em casa .-.
2011-11-03 01:25:14+00:00,To com uma impressão q to ferrado #medo
2011-11-03 01:13:36+00:00,"#ZombieWalk foi loko... mas vou estar mais zumbi amanha na escola do q no proprio evento, nem vou dormir hj .-."
2011-11-02 15:03:51+00:00,cerealcomleite: http://tmblr.co/Z65tjwBPhDfE
2011-11-02 02:14:43+00:00,@DiinoSaulo boaa representou o tecnico agora \o/
2011-11-02 01:33:53+00:00,Porra simplesmente não to conseguindo fazer nada hoje .-.
2011-11-02 01:33:39+00:00,Zombie Wak amanhã *-*
2011-11-01 22:33:05+00:00,"@nelmapink diz: "" O Erick é uma esponja!"" só pq sou #assexual? uhdsauhdua"
2011-11-01 22:31:33+00:00,Passei metade do dia fazendo lição e metade sem fzr nda no tecnico '-'
2011-11-01 15:04:14+00:00,Photoset: http://tumblr.com/Z65tjwBN281E
2011-10-31 15:03:46+00:00,Photo: http://tmblr.co/Z65tjwBKtjHP
2011-10-30 15:07:23+00:00,Quando perguntam se eu estou namorando: http://tmblr.co/Z65tjwBIDGHW
2011-10-29 22:00:44+00:00,"Na Festa - O menininho pergunta pra mãe: -Mamãe! Por que você é branca, papai é negro e eu sou japinha… -Ah,... http://tmblr.co/Z65tjwBGd8Li"
2011-10-29 15:03:54+00:00,Photo: http://tmblr.co/Z65tjwBFftRc
2011-10-28 19:02:53+00:00,@DiinoSaulo kkkkkkkk eu vi xD
2011-10-28 18:56:10+00:00,@DiinoSaulo ja jogou isso? http://super.abril.com.br/multimidia/filosofighters-631063.shtml
2011-10-28 18:55:57+00:00,@DiinoSaulo Nem da... ir sem grana eh moh chato =(
2011-10-28 18:45:03+00:00,Calor do cão '-'
2011-10-28 18:36:11+00:00,@DiinoSaulo Isso pode desencadear uma combustão instantânea O.o
2011-10-28 17:25:55+00:00,@Lizzy_Angelis @clayton020 @DiinoSaulo @_LariGoncalves @nelmapink kkkkkkkkkkkk gostei do desenho *-* ( rachei com os zerros do saulo xD )
2011-10-28 17:17:06+00:00,@Lizzy_Angelis @_samyramos @clayton020 @DiinoSaulo @_LariGoncalves dhsauhduashuad pq ateh no desenho eu apanho da @nelmapink?? xD
2011-10-28 17:11:09+00:00,Pelo Teste da Sustentabilidade: você é sustentável? Teste interessante http://migre.me/60V9b
2011-10-28 15:04:07+00:00,Photo: Declaração de amor químico. Sinto que ESTRÔNCIO perdidamente apaixonado por você. Antes de deitar-me... http://tmblr.co/Z65tjwBDFO89
2011-10-28 00:19:22+00:00,Porque as propagandas de baile funk q aparecem toda hr no meu orkut SEMPRE tem uns 5 ou 6 assassinatos de português?? #PerguntaBesta
2011-10-28 00:16:00+00:00,"#tuiteumespiao O pião que eu tive quanto tinha 6 anos... deve tá no lixo agora. Ele não é mais um pião, agora ele é um ES-PIÃO."
2011-10-28 00:12:31+00:00,Capotei legal agora #SpeedyTroll
2011-10-27 23:18:14+00:00,Lendo assustado as revoltas de @Taxinhaaa contra o prof gilberto xD
2011-10-27 23:14:32+00:00,Cansei do login @fasterakaji... qro trocar... ideias?? *-*
2011-10-27 23:02:44+00:00,Aeee to recuperando minhas musicas do cel \o/ \o/
2011-10-27 22:56:19+00:00,Droga d net cai toda hr .-.
2011-10-27 22:56:11+00:00,@Taxinhaaa tks =)
2011-10-27 22:46:30+00:00,Seguindo @Kaduhzinho o/
2011-10-27 22:45:45+00:00,"Alias, rachei no questionario do #Saresp... fiz minha mae assinalar tudo a meu favor como ""aluno exemplar"" e esculachei a prof d geo xD"
2011-10-27 22:44:26+00:00,Sempre vai ter um animal que acha q sou Touch Screen que precisa cutucar pra conversar #CoisasDeEscola
2011-10-27 22:42:41+00:00,@Taxinhaaa ja add ^^
2011-10-27 18:46:21+00:00,@samuninja espantando o tedio xingando o @DiinoSaulo? xD
2011-10-27 18:45:05+00:00,@Lizzy_Angelis kkkkkkkkk tinha visto ainda nao... bem loko =p
2011-10-27 18:39:15+00:00,@Lizzy_Angelis @samuninja Quinta feira sem curso ta parecendo domingo o.o
2011-10-27 18:33:15+00:00,Sono .-.
2011-10-27 18:13:28+00:00,@Lizzy_Angelis Rachei com a fic xD
2011-10-27 18:12:47+00:00,@Lizzy_Angelis logo mais vou cobrar asks no tumblr viu?? huehuehue
2011-10-27 18:12:25+00:00,@Taxinhaaa tem Msn/orkut?
2011-10-27 17:57:32+00:00,@Taxinhaaa kkkk se quiser depois t mandoo xD #OQueAQuimicaFazComAGente
2011-10-27 17:56:27+00:00,"@Lizzy_Angelis kkkkkkkkkkk nem imagino qual seja, nem faço ideia que eh The Gazette xD"
2011-10-27 17:49:48+00:00,@Lizzy_Angelis What's the hell is #HappyBDayKai??
2011-10-27 15:14:43+00:00,Hi =)
